restaurant_id,category,price
42637,BEVERAGES ,3.13
42637,DESSERTS,6.88
42643,Picked for you,9.55
42643,Social Stars Influenced Meals ,10.59
42643,Beverages,2.79
42643,Burgers,0.0
42643,Classic Breakfasts,11.53
42643,Classic Dinners,12.78
42643,Desserts,4.56
42643,Family Packs,31.08
42643,Melts &amp; Handhelds ,12.67
42643,Omelettes,0.0
42643,Pancakes &amp; Crepes,10.59
42643,Salads,7.47
42643,Slams,9.55
42643,Starters,11.01
42643,Sides,5.39
42643,Milk Shakes,5.08
42644,Picked for you,7.49
42644,FEATURED PRODUCTS,7.49
42644,SUPER VEGGIE SMOOTHIES,7.39
42644,BALANCED FUSION SMOOTHIES,7.39
42644,TROPICAL TREAT SMOOTHIES,7.09
42644,FRUIT BLEND SMOOTHIES,7.49
42644,FLATBREADS,7.49
42644,WRAPS,8.59
42644,SANDWICHES,8.59
42644,QUESADILLAS,7.99
42644,SALADS,8.89
42644,BREAKFAST,5.99
42644,KIDS,5.99
42644,SIDES AND COOKIES,2.99
42648,Most Popular,4.59
42648,Combo Meals,7.39
42648,Shareables,9.44
42648,Sweets &amp; Treats,3.41
42648,Happy Meal,3.88
42648,Condiments,0.0
42648,"Fries, Sides &amp; More",2.79
42648,McCafé,1.99
42648,McCafé Bakery,2.82
42648,Beverages,1.49
42648,Individual Items,4.59
42659,Picked for you,9.83
42659,Meals (pm),9.83
42659,A La Carte (pm),6.29
42659,Family Bundles,20.0
42659,Sides,2.76
42659,Desserts,2.39
42659,Beverages,2.8
42659,King Jr. Meals,4.4
42662,Picked for you,5.89
42662,Kids Meals Wacky Pack,4.79
42662,Sandwich,5.69
42662,Entree,5.89
42662,"Snacks, Sides and Add-ons",4.89
42662,Ultimate Drink Stop,3.69
42662,Mains,6.99
42662,Breakfast Drinks,3.59
42662,Optional drink,0.0
42664,Picked for you,10.49
42664,Chicken Sandwich,5.99
42664,Fish Sandwich,5.39
42664,Chicken Nuggets,9.99
42664,Family Feasts,23.49
42664,Chicken Family Meals,27.99
42664,Chicken Family Boxes,20.99
42664,Chicken Combos,10.79
42664,Seafood Combos,10.39
42664,Chicken Dinners,9.49
42664,Seafood Dinners,9.0
42664,Boneless Chicken,5.99
42664,Signature Sides,4.79
42664,Soda,2.59
42664,Family Drinks,3.14
42664,Desserts,1.49
42664,--PROMOTIONS--,17.99
42673,Picked for you,5.99
42673,Family Bucket Meals,30.59
42673,World Famous Buckets,31.79
42673,World Famous Chicken,8.27
42673,Big Box Meals,11.99
42673,Tenders &amp; Nuggets,31.79
42673,Fill Ups,7.19
42673,Bowls,6.59
42673,Signature Sandwiches,5.99
42673,Sides,3.11
42673,A la Carte,2.63
42673,Dessert,6.35
42673,Beverages,2.63
42673,Condiments,0.0
42673,Dipping Sauces,0.0
42707,Picked for you,11.95
42707,Appetizers,1.49
42707,Entrees,12.95
42707,Soups,3.49
42707,Noodles Soup,12.95
42707,Sushi Rolls,6.95
42707,Chef's Specialties,16.95
42707,Party Trays,39.0
42707,Kid's Menu,7.25
42707,Side Orders,2.95
42707,Bottled Drinks,2.25
42712,Cookies,14.75
42712,Cream,14.75
42712,Drinks,2.18
42718,Tasting (Cool),13.99
42718,Tasting (Hot),8.5
42718,Special Rolls,14.99
42718,Entrees,16.99
42718,Sushi or Sashimi,4.25
42718,Makimono,4.5
42718,Ramen,13.99
42718,Poke,13.99
42718,Desserts,8.0
42718,"Flavored Teas ( please specify with boba, jelly, or popping boba)",4.99
42718,Drinks,3.5
42730,Picked for you,11.49
42730,Meals (pm),11.49
42730,A La Carte (pm),7.37
42730,Family Bundles,12.0
42730,Sides,2.98
42730,Desserts,3.02
42730,Beverages,2.99
42730,King Jr. Meals,5.05
42734,Espresso Drinks,0.0
42734,Iced Drinks,0.0
42734,Dunkin' Refreshers,0.0
42734,Hot Drinks,0.0
42734,Frozen Drinks,0.0
42734,Sandwiches &amp; Wraps,0.0
42734,Donuts &amp; Bakery,0.0
42734,Snacks &amp; Sides,0.0
42734,Bottled Drinks,0.0
42734,Brew at Home,0.0
42736,Picked for you,12.0
42736,Thrilled Cheese Sandwiches,8.5
42736,Sides,4.0
42736,Desserts,2.75
42736,Drinks,4.0
42739,Picked for you,9.35
42739,Dinners,8.02
42739,Chicken,0.0
42739,Tenders,5.94
42739,Livers,0.0
42739,Gizzards,0.0
42739,Hot Wings,0.0
42739,Family Meals,18.81
42739,Side Orders,2.38
42739,Dessert,1.78
42739,Drinks,1.85
42750,Picked for you,8.61
42750,Burgers,8.61
42750,Chicken,8.96
42750,Kids,4.59
42750,Desserts &amp; Snacks,2.75
42750,Sides,2.29
42750,Drinks,2.52
42754,Picked for you,12.95
42754,Appetizers,3.95
42754,Salad,3.95
42754,Avocado California Roll and Sushi Menu,14.99
42754,2 Pieces Sushi and 3 Pieces Sashimi,4.45
42754,Rolls,4.45
42754,Combo,14.45
42754,Udon and Soups,8.45
42754,Kids Menu ,5.45
42754,Fried Rice with Egg Roll,6.95
42754,Vegetarian,5.95
42754,Entree,13.95
42754,Dessert,2.99
42754,Beverages,1.99
42761,Picked for you,10.99
42761,Featured Selection,6.99
42761,Quick Picks,10.99
42761,Pizza,9.6
42761,Papadias,8.0
42761,Sides,6.99
42761,Desserts,8.0
42761,Drinks,2.19
42761,Extras,1.0
42763,Picked for you,10.53
42763,Chapps Favorites,9.38
42763,Chapps Exclusive,11.49
42763,Salads,10.38
42763,Sides,2.79
42763,Beverages,2.89
42763,Kids,5.99
42767,Picked for you,9.0
42767,Combo Meals,11.0
42767,Just Wings,9.0
42767,Just Wings: Party Style,18.0
42767,Dips &amp; Sauces,0.5
42767,Drinks &amp; Fries,2.0
42767,Desserts,3.0
42773,Picked for you,8.99
42773,Family Deals,63.99
42773,Soups,10.99
42773,Sopes,3.99
42773,Tacos,2.25
42773,Tortas,12.99
42773,Breakfast,8.99
42773,Tamales,9.99
42773,Side items,3.0
42773,Plates,8.99
42773,Beverages,2.5
42773,Desserts,3.0
42786,Picked for you,3.79
42786,Limited Time Offers,0.0
42786,Breakfast,1.99
42786,Taco Boxes,19.89
42786,Cabana Combos,0.0
42786,Cabana Plates,6.59
42786,Tacos,3.29
42786,Cabana Bowls™,7.49
42786,Burritos,3.99
42786,Flautas,6.19
42786,Enchiladas,0.0
42786,Quesadillas,0.0
42786,Nachos,12.39
42786,Chalupas,2.39
42786,Sides,2.09
42786,Salsa Bar,0.0
42786,Desserts,3.79
42786,Drinks,2.79
42786,Beyond Meat Options,4.99
42786,Kids Meals,4.99
42786,Family/Group Meals,14.89
42788,Picked for you,10.99
42788,APPETIZERS,9.19
42788,HANDCRAFTED PIZZAS,18.39
42788,SALADS &amp; SOUP,19.59
42788,CLASSIC ITALIAN,15.59
42788,CHICKEN SPECIALTIES,24.19
42788,SEAFOOD,21.89
42788,BURGERS &amp; SANDWICHES,14.99
42788,FAMILY PLATTERS,45.99
42788,DESSERTS,10.99
42788,BEVERAGES,2.99
42788,KIDS MEALS,8.09
42788,SIDES,5.19
42788,ADD ONS,1.79
42790,Picked for you,5.23
42790,Fan Favorites,5.23
42790,Alcohol to Go,0.0
42790,Get It Started,5.23
42790,Breakfast Whenever,3.16
42790,Baja Tacos ,3.16
42790,Primo Baja Tacos,0.0
42790,Burritos,10.36
42790,Mexican Plates,8.89
42790,Nachos,9.75
42790,Quesadillas,10.11
42790,Salads,8.89
42790,Burrito Bowls,10.97
42790,Family Meals,42.7
42790,Chill Drinks,2.67
42790,Kids Stuff,5.23
42790,Side Vibes,2.43
42790,Sweet Talk,3.05
42790,Extras,6.1
42790,Retail Merchandise,6.1
42794,Picked for you,5.45
42794,Hot Coffees,3.15
42794,Hot Teas,4.85
42794,Hot Drinks,3.65
42794,Frappuccino® Blended Beverages,5.45
42794,Cold Coffees,4.55
42794,Iced Teas,3.45
42794,Cold Drinks,2.65
42794,Hot Breakfast,5.45
42794,Bakery,2.65
42794,Lunch,7.95
42794,Snacks &amp; Sweets,2.85
42794,Oatmeal &amp; Yogurt,4.95
42802,Picked for you,3.6
42802,Deals,24.0
42802,Packs,150.0
42802,Plates,18.6
42802,Sandwiches,9.0
42802,Sides,0.0
42802,Bakers &amp; ‘Cue Creations,9.0
42802,Meats à La Carte,0.0
42802,Pit Smoked Wings,9.6
42802,Fall Off The Bone Ribs,0.0
42802,Kid's Meals,9.0
42802,Drinks,3.6
42802,Desserts,3.9
42802,Sauces &amp; Extras,0.0
42802,Local Favorites,12.0
42806,Picked for you,10.36
42806,Chicken Sandwich,6.28
42806,Family Meals,40.69
42806,Signature Chicken,10.44
42806,Tenders,11.61
42806,Seafood,9.98
42806,Nuggets,9.86
42806,Signature Sides,1.36
42806,Beverages,3.76
42806,Desserts,2.23
42806,Kids Meals,5.61
42809,Most Popular,4.99
42809,Combo Meals,8.27
42809,Shareables,9.99
42809,Sweets &amp; Treats,3.79
42809,Happy Meal,4.49
42809,Condiments,0.0
42809,"Fries, Sides &amp; More",2.99
42809,McCafé,2.19
42809,McCafé Bakery,2.69
42809,Beverages,1.69
42809,Individual Items,4.99
42814,Picked for you,8.95
42814,Sandwiches,6.79
42814,Fresh Melts®,12.63
42814,No Bready Bowls™,10.59
42814,Wraps,10.59
42814,Breakfast,4.81
42814,Salads,9.19
42814,Drinks,2.28
42814,Sides,1.38
42818,Picked for you,10.49
42818,Meal Deals,0.0
42818,Calzones,14.39
42818,Sandwiches,7.29
42818,Pizzas &amp; Flats,9.99
42818,Salads,9.99
42818,Pick Two,10.49
42818,Kids Meal,5.49
42818,Desserts,1.59
42818,Cinnabon,4.69
42818,Cinnabon Packs,0.0
42818,Chips,1.79
42818,Beverages,3.49
42818,Soups,5.49
42818,Hot Sauce,2.99
42824,Picked for you,9.39
42824,Bundles,0.0
42824,Pizzas,9.39
42824,Salads,9.39
42824,Beverages,3.59
42824,Sides,7.89
42824,Desserts,3.29
42824,Extras,0.0
42832,Picked for you,12.0
42832,Appetizers,16.5
42832,Entrees,12.0
42832,Swallows Served with Vegetable Soups,11.0
42832,Small Chops,14.0
42832,Sides,3.0
42832,Beverages,2.0
42846,Picked for you,15.99
42846,Appetizers,6.99
42846,Wraps &amp; Sandwiches,10.99
42846,Plates,11.99
42846,Sides,4.49
42846,Drinks,2.49
42846,Salads,5.49
42846,Pocket,8.99
42846,Kids Menu,7.99
42846,Desserts,8.99
42850,Picked for you,4.25
42850,Chips &amp; Dips,4.5
42850,*NEW* Quesadillas,9.75
42850,Burritos,9.25
42850,Bowls,8.25
42850,Create Your Own,8.25
42850,Salads,9.25
42850,Sides,1.0
42850,Margaritas,3.5
42850,Churros,4.25
42850,Kids Menu,2.75
42850,Beverages,2.75
42862,Picked for you,11.5
42862,Starters,4.0
42862,Salads,2.75
42862,Burgers &amp; Sandwiches (Banh Mi),6.5
42862,Italian,10.5
42862,Pizza,9.5
42862,Steamed Rice Dishes,11.0
42862,Fried Rice Dishes (Com Chien),10.5
42862,Clay Pot Rice,11.75
42862,Pho &amp; Soups,11.0
42862,Vermicelli/Rice Noodle (Bun),12.25
42862,Stir Fry Noodles (Mi Xao),11.5
42862,Sauces,0.25
42862,Dessert,5.0
42862,Drinks,3.0
42863,Picked for you,22.0
42863,Thin Crust Pizza,7.99
42863,Deep Dish Pan,5.49
42863,Stuff Rolls,12.99
42863,Chicago Pie,22.0
42863,Starters,12.99
42863,Pasta,9.99
42863,Desserts and Drinks,5.99
42867,Picked for you,5.75
42867,Bone-In Wings,11.0
42867,Boneless Wings,8.95
42867,Wing Combos,13.75
42867,Craft Beer 4-packs,17.0
42867,TV Dinners,60.0
42867,Sides,3.5
42867,Dipping Sauces,0.75
42867,Salads,13.45
42867,Sweets,5.5
42867,Beverages,12.0
42871,Picked for you,5.79
42871,Our Favorites,8.39
42871,Lifestyle Burgers ,12.09
42871,Build Your Own,0.0
42871,"Hall of ""Dang!""®    ",12.69
42871,Fries &amp; Chips,3.29
42871,Shakes &amp; Cookies,5.79
42871,Drinks,3.29
42871,Little Moo Meals,6.89
42872,Most Popular,4.29
42872,Combo Meals,7.19
42872,Shareables,9.99
42872,Sweets &amp; Treats,3.49
42872,Happy Meal,3.79
42872,Condiments,0.0
42872,"Fries, Sides &amp; More",3.19
42872,McCafé,1.79
42872,McCafé Bakery,2.59
42872,Beverages,1.99
42872,Individual Items,4.29
42875,Picked for you,10.45
42875,Munchies,10.45
42875,Greens,8.45
42875,Stone-Baked Pizzas,15.45
42875,Build Your Own Pizza,10.45
42875,Gluten-Free,17.45
42875,Vegan,8.95
42875,Calzones,11.95
42875,Sweets,5.5
42875,Sides,2.0
42875,Drinks,10.0
42877,Picked for you,14.0
42877,Shrimp Plates,13.0
42877,Mochi,2.5
42877,Soda,3.0
42885,Picked for you,4.29
42885,Bundles,45.99
42885,Wings &amp; Tenders,0.0
42885,Appetizers,8.79
42885,Burgers,12.99
42885,Sandwiches,12.79
42885,Wraps,12.29
42885,Greens,15.29
42885,Kids' Meals,6.99
42885,Sides,4.29
42885,Add-Ons,0.6
42885,Desserts,5.79
42885,Drinks,0.0
42885,Side of Sauce &amp; Seasonings,0.6
42891,Picked for you,10.89
42891,Steakburger &amp; Specialty Combos,9.68
42891,Steakburgers &amp; Specialties,6.0
42891,Milkshakes ,5.59
42891,Chili &amp; Sides ,6.8
42891,Beverages,2.79
42893,Picked for you,11.05
42893,Featured Subs,16.9
42893,Small Groups,11.7
42893,Hot Specialty Subs,15.6
42893,Hot Subs,14.3
42893,Salads,9.1
42893,Cold Subs,16.25
42893,Sides,6.5
42893,Drinks,3.15
42893,Kids' Combos,6.5
42895,Picked for you,5.48
42895,Featured,0.0
42895,Combos,0.0
42895,Ultimate Drink Stop,0.0
42895,Burgers,5.48
42895,Chicken,0.0
42895,Hot Dogs,2.92
42895,Kids' Meals,0.0
42895,All Day Breakfast,4.38
42895,Snacks &amp; Sides,0.0
42895,Frozen Zone,0.0
42895,Everyday Deals,3.65
42896,Most Popular,4.79
42896,Combo Meals,7.39
42896,Shareables,11.99
42896,Sweets &amp; Treats,3.39
42896,Happy Meal,4.19
42896,Condiments,0.0
42896,"Fries, Sides &amp; More",2.99
42896,McCafé,2.19
42896,McCafé Bakery,2.99
42896,Beverages,1.39
42896,Individual Items,4.79
42901,Picked for you,14.29
42901,Appetizers,14.29
42901,Chili and Soups,4.36
42901,Salads,3.11
42901,"Burgers, Dogs, and Sandwiches",8.74
42901,Melts,7.24
42901,Clubs,8.74
42901,Home Style Dinners,10.61
42901,Kids Meals,4.99
42901,Desserts,4.99
42901,Sides,1.86
42902,Picked for you,16.85
42902,Bowl,12.95
42902,Appetizers ,5.14
42903,Picked for you,18.0
42903,Appetizer,7.0
42903,Ramen,26.0
42903,Beverages,2.0
42905,Picked for you,9.95
42905,Appetizers‎,0.95
42905,Beef‎,11.95
42905,Chicken‎,10.95
42905,Fried Rice‎‎ &amp; Egg Foo Young,10.5
42905,Healthy &amp; Diet Dishes,10.95
42905,Mu Shu‎,10.95
42905,Noodles‎,10.5
42905,Pork,10.95
42905,Royal Chef's Specialties‎,10.95
42905,Seafood‎,12.95
42905,Soups‎,1.95
42905,Vegetable‎ Dishes,9.5
42905,Drinks and Desserts,2.95
42909,Picked for you,18.99
42909,Breakfast Mains,13.99
42909,Main Entrees,18.99
42909,Appetizers,6.99
42909,Sides,4.99
42909,Small Salads,7.99
42909,Large Salads,11.99
42909,Sandwiches,8.99
42909,Beverages,3.99
42909,Smoothies,6.99
42909,Juices,6.99
42909,Desserts,7.99
42914,Picked for you,19.5
42914,Appetizers,10.5
42914,Traditional Wings,12.5
42914,Sides,4.0
42914,Entrees,14.75
42914,Tacos,12.5
42914,Burgers,10.5
42914,Sliders,13.5
42914,Dem Boyz Platter,24.5
42914,Desserts,7.5
42917,Picked for you,27.99
42917,Appetizers,17.99
42917,Dinner Entree,27.99
42917,Dinner Fried Rice Special,14.99
42917,Dinner Udon ,16.99
42917,Main Entrees,38.99
42917,Spicy Rice Bowls,20.99
42917,Stew ,40.99
42918,Picked for you,14.0
42918,Appetizers,5.49
42918,Tenders,11.0
42918,Tender &amp; Wing Combos,14.0
42918,Sandwiches,6.99
42918,Salads,10.99
42918,Sides,0.99
42918,Platters,0.0
42918,Drinks,6.99
42922,Picked for you,13.0
42922,Mezza,10.0
42922,Soups,7.0
42922,Salads,13.0
42922,Sandwiches,12.0
42922,Entrees,16.99
42922,Perfect Platters,16.0
42922,Side,9.0
42922,Beverages,2.99
42922,Dessert,7.0
42923,Picked for you,13.99
42923,Bundles,13.09
42923,Appetizers,14.99
42923,Soup,12.99
42923,Chef Specials,13.99
42923,Regular Dinners,13.99
42923,Egg Foo Young,14.99
42923,Fried Rice,13.09
42923,Noodles,13.09
42923,Beverages,2.79
42926,Picked for you,11.99
42926,Omelets Breakfast,11.99
42926,Home Style Breakfast,10.49
42926,From the Griddle Breakfast,9.99
42926,Heart Healthy,7.99
42926,A La Carte Breakfast,2.99
42926,Sides Breakfast,1.79
42926,Sandwiches Breakfast,8.99
42926,Kids' Breakfast,6.99
42926,Appetizers,6.99
42926,Soups and Salads,11.99
42926,Sandwiches,9.49
42926,Home Style Plates,11.99
42926,Burgers,9.49
42926,Mains,11.99
42926,Senior's Corner,9.49
42926,Kids' Lunch,6.99
42926,Homemade Pies,12.99
42926,Sides,2.99
42926,Beverages,2.99
42926,Seasonal Pies,12.99
42927,Picked for you,20.0
42927,4in Pie,20.0
42927,9in Pie,28.0
42927,2in Pie,22.0
42927,Serving Wares,0.75
42931,Picked for you,12.99
42931,Tapas de la Madre Patria,4.99
42931,Pollo Clásico,10.99
42931,Pescar Del Mar,16.99
42931,Carnes de la Finca,12.99
42931,Ensaladas,9.99
42931,Sandwiches,10.99
42931,Bebidas - Drinks,3.5
42931,Postres,5.0
42933,Picked for you,14.49
42933,The Fatburger,7.99
42933,Signature Sandwiches,8.99
42933,Meals,14.49
42933,Bone-In Wings,10.49
42933,Boneless Wings,10.49
42933,Sides &amp; More,3.59
42933,Drinks,2.99
42933,Hand-Scooped Milkshakes,5.99
42933,Help Us Go Green!,0.0
42935,Picked for you,3.99
42935,Chicken Tenders,8.99
42935,Original Breaded Wings,14.99
42935,Boneless Wings,11.99
42935,Naked Wings,14.99
42935,Smoked Wings,14.99
42935,Roasted Wings,14.99
42935,Saucy Shrimp,9.99
42935,Sandwiches,9.99
42935,Sides &amp; Extras,3.99
42935,Dessert,2.39
42935,Drinks,2.99
42936,Picked for you,8.61
42936,Burgers,8.61
42936,Chicken,8.96
42936,Kids,4.59
42936,Desserts &amp; Snacks,2.75
42936,Sides,2.29
42936,Drinks,2.52
42943,Five Guys Favorites,4.2
42943,Burgers,11.75
42943,Dogs,8.63
42943,Sandwiches,7.79
42943,Fries,5.51
42943,Drinks,3.54
42943,Milkshake,7.19
42950,Urban New York Gyros Online,11.95
42956,Picked for you,8.0
42956,Burgers,6.0
42956,Sides,3.5
42956,Desserts,4.5
42956,Drinks,2.99
42962,Picked for you,6.45
42962,Appetizer,10.45
42962,Soup and Salad,3.95
42962,Wings,11.95
42962,Hibachi Fried Rice,8.95
42962,Sashimi and Nigiri,5.95
42962,Fusion Bowls,11.95
42962,Special Rolls,11.95
42962,Chef's Special Rolls,13.95
42962,Deep Fried Rolls,10.95
42962,Regular Rolls,4.75
42962,Extra Sides of Sauce or Rice,0.75
42962,Beverages,1.95
42963,Picked for you,10.36
42963,Signature Drinks,7.09
42963,Box Combos,10.36
42963,Split Cups,7.09
42963,Coffee or Tea,6.0
42963,Hot Snacks,7.36
42963,Family Packs (4-6 Servings),26.16
42963,Half Gallon Jugs (64oz),23.98
42963,Drink - Add ons,1.09
42963,Dipping Sauces,0.55
42965,Picked for you,13.0
42965,Appetizers,5.5
42965,Japanese Ramen and Udon,11.5
42965,Rice Bowls,13.0
42965,Poke Bowls,15.0
42965,Kid's Menu,9.0
42965,Side Orders,3.0
42965,Japanese Drinks,4.0
42965,Drink,2.5
42967,Picked for you,10.49
42967,Shredded Beef Birria,10.29
42967,Salads,8.19
42967,Family Chicken,31.99
42967,Individual Chicken Meals,12.49
42967,Burritos,8.39
42967,Bowls,8.39
42967,"Sides, Drinks &amp; More",8.69
42968,Picked for you,12.99
42968,TENDERS,12.99
42968,CHICKEN ,12.99
42968,FISH,17.99
42968,SIDE ITEMS,0.0
42968,EXTRAS,0.0
42968,DRINKS,0.0
42968,DESSERTS,0.0
42968,TENDERS ONLY,36.39
42968,CHICKEN ONLY,25.99
42975,Picked for you,35.38
42975,Beer,11.38
42975,Bubbly,18.58
42975,Cognac,44.38
42975,Gin,30.58
42975,Mixer,2.98
42975,Other,35.98
42975,Rum,19.18
42975,Tequila,35.38
42975,Vodka,42.58
42975,Whiskey,49.18
42975,Wine,15.58
42987,Picked for you,10.3
42987,Appetizers,7.5
42987,Salads,7.99
42987,Sandwiches,6.75
42987,Pizzas,9.25
42987,Wings,4.95
42987,Side,0.59
42987,Drinks,2.5
42987,Dessert,2.99
42988,Picked for you,5.79
42988,Bottle Beer,4.0
42988,"Frozen Margaritas, Daiquiris &amp; more",10.5
42988,Jumbo Nuggets,4.14
42988,Bundles,11.95
42988,Jumbo Wings,10.29
42988,Jumbo Drumsticks,10.29
42988,Jumbo Tenders,10.29
42988,Jumbo Thighs,9.49
42988,Dipping Sauce,0.99
42988,Homemade Sides,4.79
42988,Signature Sides,5.79
42988,WB Chicken Specialties,8.59
42988,WB Fresh Salad,8.99
42988,WB Fresh Salad with Chicken Tender,15.98
42988,Desserts,3.49
42988,Bottled Drinks,2.5
42988,4 Piece  Jumbo Chicken Nugget BOGO,3.99
42988,Iced Tea,0.0
42991,Picked for you,21.38
42991,Appetizers,3.21
42991,Soups and Salads,2.98
42991,New Yorker Entrees,14.93
42991,Kid's Size Pasta,8.04
42991,Hot Subs,11.49
42991,Cold Subs,10.91
42991,Pastas,11.83
42991,Baked Pastas,11.83
42991,Pizza,3.28
42991,Specialty Pizza,21.38
42991,Slices,4.19
42991,Pizza Rolls,11.49
42991,Specialty Chicken,14.93
42991,Sides,5.74
42991,Beverage,2.89
42991,Desserts,7.19
42993,Picked for you,6.19
42993,What's New,7.25
42993,KFT To-Go,5.85
42993,Classic,5.4
42993,Punch,5.69
42993,Milk Tea,5.95
42993,Milk Strike,6.85
42993,Slush,7.25
42993,Yogurt,6.59
42993,Coffee,4.89
42993,Milk Cap,7.05
42993,Seasonal,5.05
42997,Picked for you,5.0
42997,Appetizers,15.0
42997,Homemade Soups,8.0
42997,Garden Fresh Salads,12.0
42997,Tex Mex Classics,14.0
42997,Taco Platters ,13.0
42997,Enchilada Plates,12.0
42997,Quesadillas ,13.0
42997,Sizzling Fajitas,29.0
42997,Martinez Family Favorites,17.0
42997,Family Meals,42.0
42997,Light and Lean Platters,13.0
42997,Sandwiches,12.0
42997,Side Orders,5.99
42997,Homemade Desserts,6.0
42997,Margarita/Cocktails,10.0
42997,Soft Drink,3.0
42997,Bottled Beer,7.0
42997,Kid's Menu,6.5
43001,Picked for you,4.5
43001,Appetizers,7.99
43001,Hot Soup,3.99
43001,Fried Rice,10.75
43001,Rice Cake,10.95
43001,Steam Rice,10.75
43001,Lo Mein,11.05
43001,Rice Noodle,11.05
43001,Dry Noodle,10.75
43001,Sizzling,10.75
43001,Noodle Soup,10.45
43001,Combo Platter,10.85
43001,Bethany's Classic,4.5
43001,Top 10 Smoothies,4.25
43001,Coffee,3.25
43001,Slush,3.5
43001,Smoothie,4.0
43001,Fusion Tea,2.45
43001,Tea Latte,2.75
43001,Hot Drinks,2.95
43001,Soda,1.0
43001,Healthy Choice,8.44
43001,Fresh Fruit Tea,6.95
43003,Picked for you,3.74
43003,Featured Items,5.99
43003,Burger Combos,12.49
43003,Chicken Combos,11.36
43003,Late Night Munchies,10.38
43003,Breakfast Combos,7.99
43003,"Tacos, Fries &amp; Sides",4.38
43003,Shakes &amp; Desserts,4.99
43003,Drinks,2.61
43003,Burgers,7.11
43003,Chicken &amp; Salads,6.49
43003,Breakfast,4.49
43004,Picked for you,13.33
43004,Limited Time Offers,0.0
43004,Family Feasts (IHOP ‘N GO only),28.99
43004,Combos,13.33
43004,Omelettes,13.56
43004,World-Famous Buttermilk Pancakes &amp; Crepes,11.36
43004,Burritos &amp; Bowls,0.0
43004,French Toast,11.24
43004,House-Made Belgian Waffles ,9.27
43004,Sides,3.47
43004,Burgers &amp; Chicken Sandwiches,13.1
43004,Hand-Crafted Melts,10.2
43004,Entrées,16.23
43004,Apps &amp; Salad,8.46
43004,Gluten-Friendly,11.59
43004,55+ Menu,8.46
43004,Kids Menu (12 &amp; Under),5.79
43004,Beverages,3.0
43004,ToGo,0.0
43026,Picked for you,6.25
43026,KOKEE TEA SIGNATURE (24 fl oz),6.25
43026,PREMIUM MILK TEA (24 fl oz),6.75
43026,COLD CLOUDS (24 fl oz),6.99
43026,ICE BLENDED (24 fl oz),6.99
43026,MACARON (French Desert),3.19
43028,Picked for you,9.95
43028,Breakfast,3.95
43028,Child Plates,4.95
43028,Mains,9.5
43028,Tacos,2.65
43028,Taco Special (Especial de Tacos),24.95
43028,Sides,4.95
43028,Desserts (Postres),5.25
43028,Drinks,3.6
43032,Picked for you,17.94
43032,5 Star Starters,13.14
43032,Salads,5.94
43032,Wings &amp; Shrimp,17.94
43032,Burgers,14.34
43032,Missions,17.94
43032,Pizza &amp; Pasta,25.14
43032,Ribs,23.95
43032,Off To The Mess Hall,15.54
43032,Add sides A La Carte,5.94
43032,Desserts,11.94
43032,NAB,4.0
43033,Picked for you,14.99
43033,menu,7.49
43033,Appetizers,2.99
43033,Beverages,2.99
43033,Burrito,7.99
43033,Desserts,3.99
43033,Quesadillas,8.49
43033,Signature Rice Bowl,9.99
43033,Soups,9.99
43033,Tacos,2.99
43033,Tortas,9.49
43033,Wings ,9.99
43033,Quesabirria Tacos plate,14.99
43033,Loaded Mexican Baked Potatoes ,6.99
43033,Tostados ,3.99
43033,Quesabirria Quesadillas plate,15.99
43033,Quesabirria burger,12.99
43033,taco plate combo,17.99
43033,family platter,54.99
43036,Promotion,0.0
43036,Original,13.19
43036,Pizza D'Lish,10.79
43036,Chicken,13.19
43036,Stix,8.39
43036,Bread,4.79
43036,Salads,4.19
43036,Side Items,4.19
43036,Dessert,5.99
43036,Toasty Subs,9.59
43036,Drinks,1.79
43036,Extras,0.78
43040,Picked for you,11.59
43040,Snacks &amp; Sides,0.0
43040,Salads,7.79
43040,Burgers &amp; Sandwiches,5.39
43040,Country Baskets,14.09
43040,Tex-Mex,2.39
43040,Kids' Meals,6.29
43040,DQ® Novelty Treats,2.49
43040,Blizzard® Treats,0.0
43040,Blended Treats,0.0
43040,Drinks,0.0
43043,Picked for you,15.95
43043,Starters,13.95
43043,Salads,11.5
43043,Vintage Burgers,10.5
43043,Up and Comers,13.95
43043,Build Your Own Dang Burger,9.5
43043,Other Stuff,10.95
43043,On the Side,4.5
43043,For the Sweet Tooth,4.5
43043,For the Munchkins,7.95
43043,Drinks,2.95
43043,Catfish,14.95
43043,Shrimp,11.95
43043,Family Meals,22.95
43047,Picked for you,18.5
43047,NEW at Fridays,13.59
43047,Fridays Faves,18.5
43047,Appetizers  Wings,11.72
43047,Whiskey Glazed,27.36
43047,Pasta  Seafood,18.5
43047,Ribs Steaks  Chicken,25.52
43047,Burgers,14.48
43047,Sandwiches  Salads,15.63
43047,Desserts  Kids,9.07
43047,Beverages,3.67
43047,Sides  Soups,5.05
43047,Family Meals  Platters,5.75
43050,Picked for you,2.1
43050,Combos,8.33
43050,Feed The Fam Deals,17.63
43050,Hamburgers,6.33
43050,"Chicken, Nuggets &amp; More",7.27
43050,Fresh-Made Salads,8.21
43050,Fries &amp; Sides,2.1
43050,Beverages,2.81
43050,Frosty,1.87
43050,Bakery,1.63
43050,Wendy's Kids' Meal®,4.45
